series_id        ,year,period,       value
APU0200701322    ,1996,M09,       0.871
APU0200701322    ,1996,M10,       0.840
APU0200701322    ,1996,M11,       0.856
APU0200701322    ,1996,M12,       0.838
APU0200701322    ,1997,M01,       0.853
APU0200701322    ,1997,M02,       0.855
APU0200701322    ,1997,M03,       0.846
APU0200701322    ,1997,M04,       0.898
APU0200701322    ,1997,M05,       0.872
APU0200701322    ,1997,M06,       0.883
APU0200701322    ,1997,M07,       0.892
APU0200701322    ,1997,M08,       0.871
APU0200701322    ,1997,M09,       0.877
APU0200701322    ,1997,M10,       0.850
APU0200701322    ,1997,M11,       0.862
APU0200701322    ,1997,M12,       0.884
APU0200701322    ,1998,M01,       0.865
APU0200701322    ,1998,M02,       0.847
APU0200701322    ,1998,M03,       0.875
APU0200701322    ,1998,M04,       0.885
APU0200701322    ,1998,M05,       0.883
APU0200701322    ,1998,M06,       0.886
APU0200701322    ,1998,M07,       0.926
APU0200701322    ,1998,M08,       0.922
APU0200701322    ,1998,M09,       0.882
APU0200701322    ,1998,M10,       0.895
APU0200701322    ,1998,M11,       0.887
APU0200701322    ,1998,M12,       0.884
APU0200701322    ,1999,M01,       0.878
APU0200701322    ,1999,M02,       0.863
APU0200701322    ,1999,M03,       0.884
APU0200701322    ,1999,M04,       0.890
APU0200701322    ,1999,M05,       0.892
APU0200701322    ,1999,M06,       0.893
APU0200701322    ,1999,M07,       0.891
APU0200701322    ,1999,M08,       0.909
APU0200701322    ,1999,M09,       0.906
APU0200701322    ,1999,M10,       0.827
APU0200701322    ,1999,M11,       0.885
APU0200701322    ,1999,M12,       0.860
APU0200701322    ,2000,M01,       0.878
APU0200701322    ,2000,M02,       0.789
APU0200701322    ,2000,M03,       0.833
APU0200701322    ,2000,M04,       0.822
APU0200701322    ,2000,M05,       0.761
APU0200701322    ,2000,M06,       0.756
APU0200701322    ,2000,M07,       0.810
APU0200701322    ,2000,M08,       0.798
APU0200701322    ,2000,M09,       0.739
APU0200701322    ,2000,M10,       0.788
APU0200701322    ,2000,M11,       0.791
APU0200701322    ,2000,M12,       0.743
APU0200701322    ,2001,M01,       0.850
APU0200701322    ,2001,M02,       0.741
APU0200701322    ,2001,M03,       0.791
APU0200701322    ,2001,M04,       0.743
APU0200701322    ,2001,M05,       0.753
APU0200701322    ,2001,M06,       0.796
APU0200701322    ,2001,M07,       0.718
APU0200701322    ,2001,M08,       0.797
APU0200701322    ,2001,M09,       0.752
APU0200701322    ,2001,M10,       0.791
APU0200701322    ,2001,M11,       0.786
APU0200701322    ,2001,M12,       0.806
APU0200701322    ,2002,M01,       0.836
APU0200701322    ,2002,M02,       0.733
APU0200701322    ,2002,M03,       0.763
APU0200701322    ,2002,M04,       0.825
APU0200701322    ,2002,M05,       0.778
APU0200701322    ,2002,M06,       0.775
APU0200701322    ,2002,M07,       0.787
APU0200701322    ,2002,M08,       0.773
APU0200701322    ,2002,M09,       0.745
APU0200701322    ,2002,M10,       0.774
APU0200701322    ,2002,M11,       0.790
APU0200701322    ,2002,M12,       0.811
APU0200701322    ,2003,M01,       0.844
APU0200701322    ,2003,M02,       0.806
APU0200701322    ,2003,M03,       0.881
APU0200701322    ,2003,M04,       0.792
APU0200701322    ,2003,M05,       0.786
APU0200701322    ,2003,M06,       0.781
APU0200701322    ,2003,M07,       0.901
APU0200701322    ,2003,M08,       0.791
APU0200701322    ,2003,M09,       0.794
APU0200701322    ,2003,M10,       0.738
APU0200701322    ,2003,M11,       0.817
APU0200701322    ,2003,M12,       0.866
APU0200701322    ,2004,M01,       0.850
APU0200701322    ,2004,M02,       0.834
APU0200701322    ,2004,M03,       0.832
APU0200701322    ,2004,M04,       0.796
APU0200701322    ,2005,M10,       0.683
APU0200701322    ,2006,M05,       0.678
APU0200701322    ,2006,M06,       0.711
APU0200701322    ,2006,M07,       0.693
APU0200701322    ,2006,M08,       0.712
APU0200701322    ,2006,M09,       0.718
APU0200701322    ,2006,M10,       0.723
APU0200701322    ,2006,M11,       0.702
APU0200701322    ,2006,M12,       0.710
APU0200701322    ,2007,M01,       0.738
APU0200701322    ,2007,M02,       0.765
APU0200701322    ,2007,M03,       0.717
APU0200701322    ,2007,M04,       0.785
APU0200701322    ,2007,M05,       0.781
APU0200701322    ,2007,M06,       0.722
APU0200701322    ,2007,M07,       0.828
APU0200701322    ,2007,M08,       0.776
APU0200701322    ,2007,M09,       0.807
APU0200701322    ,2007,M10,       0.839
APU0200701322    ,2007,M11,       0.733
APU0200701322    ,2007,M12,       0.807
APU0200701322    ,2008,M01,       0.921
APU0200701322    ,2008,M02,       1.021
APU0200701322    ,2008,M03,       1.020
APU0200701322    ,2008,M04,       1.045
APU0200701322    ,2008,M05,       1.058
APU0200701322    ,2008,M06,       1.100
APU0200701322    ,2008,M07,       1.103
APU0200701322    ,2008,M08,       1.098
APU0200701322    ,2008,M09,       1.155
APU0200701322    ,2008,M10,       1.219
APU0200701322    ,2008,M11,       1.214
APU0200701322    ,2008,M12,       1.201
APU0200701322    ,2009,M01,       1.207
APU0200701322    ,2009,M02,       1.200
APU0200701322    ,2009,M03,       1.198
APU0200701322    ,2009,M04,       1.190
APU0200701322    ,2009,M05,       1.117
APU0200701322    ,2009,M06,       1.201
APU0200701322    ,2009,M07,       1.129
APU0200701322    ,2009,M08,       1.179
APU0200701322    ,2009,M09,       1.160
APU0200701322    ,2009,M10,       1.178
APU0200701322    ,2009,M11,       1.167
APU0200701322    ,2009,M12,       1.177
APU0200701322    ,2010,M01,       1.128
APU0200701322    ,2010,M02,       1.157
APU0200701322    ,2010,M03,       1.176
APU0200701322    ,2010,M04,       1.150
APU0200701322    ,2010,M05,       1.139
APU0200701322    ,2010,M06,       1.107
APU0200701322    ,2010,M07,       1.058
APU0200701322    ,2010,M08,       1.116
APU0200701322    ,2010,M09,       1.151
APU0200701322    ,2010,M10,       1.188
APU0200701322    ,2010,M11,       1.187
APU0200701322    ,2010,M12,       1.197
APU0200701322    ,2011,M01,       1.168
APU0200701322    ,2011,M02,       1.113
APU0200701322    ,2011,M03,       1.236
APU0200701322    ,2011,M04,       1.247
APU0200701322    ,2011,M05,       1.262
APU0200701322    ,2011,M06,       1.232
APU0200701322    ,2011,M07,       1.208
APU0200701322    ,2011,M08,       1.265
APU0200701322    ,2011,M09,       1.204
APU0200701322    ,2011,M10,       1.248
APU0200701322    ,2011,M11,       1.322
APU0200701322    ,2011,M12,       1.291
APU0200701322    ,2012,M01,       1.284
APU0200701322    ,2012,M02,       1.302
APU0200701322    ,2012,M03,       1.281
APU0200701322    ,2012,M04,       1.295
APU0200701322    ,2012,M05,       1.316
APU0200701322    ,2012,M06,       1.333
APU0200701322    ,2012,M07,       1.385
APU0200701322    ,2012,M08,       1.378
APU0200701322    ,2012,M09,       1.276
APU0200701322    ,2012,M10,       1.300
APU0200701322    ,2012,M11,       1.301
APU0200701322    ,2012,M12,       1.247
APU0200701322    ,2013,M01,       1.219
APU0200701322    ,2013,M02,       1.341
APU0200701322    ,2013,M03,       1.235
APU0200701322    ,2013,M04,       1.301
APU0200701322    ,2013,M05,       1.367
APU0200701322    ,2013,M06,       1.420
APU0200701322    ,2013,M07,       1.424
APU0200701322    ,2013,M08,       1.440
APU0200701322    ,2013,M09,       1.325
APU0200701322    ,2013,M10,       1.444
APU0200701322    ,2013,M11,       1.352
APU0200701322    ,2013,M12,       1.324
APU0200701322    ,2014,M01,       1.321
APU0200701322    ,2014,M02,       1.313
APU0200701322    ,2014,M03,       1.285
APU0200701322    ,2014,M04,       1.335
APU0200701322    ,2014,M05,       1.265
APU0200701322    ,2014,M06,       1.259
APU0200701322    ,2014,M07,       1.263
APU0200701322    ,2014,M08,       1.258
APU0200701322    ,2014,M09,       1.266
APU0200701322    ,2014,M10,       1.198
APU0200701322    ,2014,M11,       1.196
APU0200701322    ,2014,M12,       1.039
APU0200701322    ,2015,M01,       1.159
APU0200701322    ,2015,M02,       1.224
APU0200701322    ,2015,M03,       1.256
APU0200701322    ,2015,M04,       1.273
APU0200701322    ,2015,M05,       1.283
APU0200701322    ,2015,M10,       1.217
APU0200701322    ,2016,M11,       1.265
APU0200701322    ,2016,M12,       1.257
APU0200701322    ,2017,M01,       1.279
APU0200701322    ,2017,M02,       1.212
APU0200701322    ,2017,M03,       1.238
APU0200701322    ,2017,M04,       1.285
APU0200701322    ,2017,M05,       1.266
APU0200701322    ,2017,M06,       1.179
APU0200701322    ,2017,M07,       1.275
APU0200701322    ,2017,M08,       1.257
APU0200701322    ,2017,M09,       1.209
APU0200701322    ,2017,M10,       1.284
APU0200701322    ,2017,M11,       1.249
APU0200701322    ,2017,M12,       1.252
APU0200701322    ,2020,M05,       1.136
APU0200701322    ,2020,M06,       1.131
APU0200701322    ,2020,M07,       1.101
APU0200701322    ,2020,M08,       1.133
APU0200701322    ,2020,M09,       1.094
APU0200701322    ,2020,M10,       1.117
APU0200701322    ,2020,M11,       1.146
APU0200701322    ,2020,M12,       1.107
APU0200701322    ,2021,M01,       1.137
APU0200701322    ,2021,M02,       1.134
APU0200701322    ,2021,M03,       1.193
APU0200701322    ,2021,M04,       1.161
APU0200701322    ,2021,M05,       1.153
APU0200701322    ,2021,M06,       1.185
APU0200701322    ,2021,M07,       1.201
APU0200701322    ,2021,M08,       1.193
APU0200701322    ,2021,M09,       1.209
APU0200701322    ,2021,M10,       1.191
APU0200701322    ,2021,M11,       1.257
APU0200701322    ,2021,M12,       1.253
APU0200701322    ,2022,M01,       1.271
APU0200701322    ,2022,M02,       1.279
APU0200701322    ,2022,M03,       1.316
APU0200701322    ,2022,M04,       1.326
APU0200701322    ,2022,M05,       1.467
APU0200701322    ,2022,M06,       1.586
APU0200701322    ,2022,M07,       1.574
APU0200701322    ,2022,M08,       1.557
APU0200701322    ,2022,M09,       1.533
APU0200701322    ,2025,M10,           -
APU0200702111    ,1995,M01,       0.761
APU0200702111    ,1995,M02,       0.796
APU0200702111    ,1995,M03,       0.827
APU0200702111    ,1995,M04,       0.817
APU0200702111    ,1995,M05,       0.781
APU0200702111    ,1995,M06,       0.797
APU0200702111    ,1995,M07,       0.803
APU0200702111    ,1995,M08,       0.821
APU0200702111    ,1995,M09,       0.835
APU0200702111    ,1995,M10,       0.834
APU0200702111    ,1995,M11,       0.845
APU0200702111    ,1995,M12,       0.844
APU0200702111    ,1996,M01,       0.846
APU0200702111    ,1996,M02,       0.829
APU0200702111    ,1996,M03,       0.833
APU0200702111    ,1996,M04,       0.847
APU0200702111    ,1996,M05,       0.824
APU0200702111    ,1996,M06,       0.917
APU0200702111    ,1996,M07,       0.923
APU0200702111    ,1996,M08,       0.962
